
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Data	from	Pyro	Oxygen	Logger	V3.213	with	FireStingO2	(Firmware	3.07)	---	Pyro	Science	---	Device	Name:	
***********	*************	*************	**************	*************	*************	*************	*************	*************	*************	*************	*************	*************	*************
Settings:	Description	Units	Basic Mode	Sensor Code	Meas. Mode	Temp. Comp.	Temp. (°C)	Press. Comp.	Press. (hPa)	Salinity (‰)	LED Int. (%)	PD Ampl.	Meas. Time (ms)	Bkdg. Comp.	Fiber Length (m)	
Ch 1	Oxygen Micro/Minisensor (normal range)	umol/l	OFF	ZB7-504-187	3	ON External	20.000	ON	1013	33.000	30%	200x	100	OFF	2.00	
Temp.	Sensor	Measuring	Time (ms):	300	Offset ('C):	0.000	

Calibration:	Status 0% Cal.	Status upper Cal.	Temp. 0% Cal. (°C)	Temp. upper Cal. (°C)	Press. (hPa)	Humidity (%)	Oxygen (%O2)	dphi0 (°)	dphi100 (°)	f	m	F (Hz)	kt (%/K)	tt (%/K)	Bkgd. Int. (mV)	Bkgd. dphi (°)	mt (1/K)	
Ch 1	0% Calibration	Air with 100% Humidity or Air Saturated Water	21.542	19.890	1023	100.000	20.950	48.647	20.904	0.817	0.106	4000	0.953	-0.070	0.000	0.000	-0.000301	
Data	Smoothing:	1	
Date:	5/16/2018	
			 	Oxygen				Compensation	Temperature	('C)		Pressure	Humidity	Temp. Probe	Int. Temp.	Analog In	Raw Data:	 dphi (°)			Signal	Intensity	(mV)		Ambient	Light	(mV)		Advanced Raw Values (only logged while raw data window is open)	
Date	Time (HH:MM:SS)	Time (s)	Comment	Ch1	Ch2	Ch3	Ch4	Ch 1	Ch 2	Ch 3	Ch 4	(mbar)	(%)	('C)	('C)	 (mV)	Ch 1	Ch 2	Ch 3	Ch 4	Ch1	Ch2	Ch3	Ch4	Ch1	Ch2	Ch3	Ch4	 (MainBkgd->MainBkgd->MainPhi->RefAmpl->RefBkgnd->RefPhi)	
5/16/2018	12:40:17	2456.00		170.06	---	---	---	19.194	---	---	---	1022.70	26.531	19.194	---	---	24.646	---	---	---	186.498	---	---	---	5.519	---	---	---	
5/16/2018	12:40:18	2457.00		170.10	---	---	---	19.215	---	---	---	1022.70	26.531	19.215	---	---	24.638	---	---	---	186.544	---	---	---	5.525	---	---	---	
5/16/2018	12:40:19	2458.00		170.15	---	---	---	19.206	---	---	---	1022.79	26.531	19.206	---	---	24.638	---	---	---	186.550	---	---	---	5.523	---	---	---	
5/16/2018	12:40:20	2459.00		170.26	---	---	---	19.185	---	---	---	1022.79	26.531	19.185	---	---	24.636	---	---	---	186.561	---	---	---	5.526	---	---	---	
5/16/2018	12:40:21	2460.00		170.22	---	---	---	19.173	---	---	---	1022.70	26.531	19.173	---	---	24.642	---	---	---	186.494	---	---	---	5.506	---	---	---	
5/16/2018	12:40:22	2461.00		170.43	---	---	---	19.152	---	---	---	1022.67	26.531	19.152	---	---	24.635	---	---	---	186.548	---	---	---	5.530	---	---	---	
5/16/2018	12:40:23	2462.00		170.09	---	---	---	19.195	---	---	---	1022.70	26.531	19.195	---	---	24.645	---	---	---	186.585	---	---	---	5.516	---	---	---	
5/16/2018	12:40:24	2463.00		170.14	---	---	---	19.174	---	---	---	1022.67	26.531	19.174	---	---	24.648	---	---	---	186.496	---	---	---	5.525	---	---	---	
5/16/2018	12:40:25	2464.00		170.22	---	---	---	19.184	---	---	---	1022.73	26.531	19.184	---	---	24.639	---	---	---	186.526	---	---	---	5.526	---	---	---	
5/16/2018	12:40:26	2465.00		170.10	---	---	---	19.205	---	---	---	1022.67	26.531	19.205	---	---	24.641	---	---	---	186.539	---	---	---	5.525	---	---	---	
5/16/2018	12:40:27	2466.00		170.07	---	---	---	19.195	---	---	---	1022.64	26.531	19.195	---	---	24.645	---	---	---	186.479	---	---	---	5.526	---	---	---	
5/16/2018	12:40:28	2467.00		170.02	---	---	---	19.216	---	---	---	1022.61	26.531	19.216	---	---	24.642	---	---	---	186.554	---	---	---	5.519	---	---	---	
5/16/2018	12:40:29	2468.00		170.01	---	---	---	19.206	---	---	---	1022.64	26.531	19.206	---	---	24.646	---	---	---	186.554	---	---	---	5.515	---	---	---	
5/16/2018	12:40:30	2469.00		170.01	---	---	---	19.215	---	---	---	1022.55	26.493	19.215	---	---	24.643	---	---	---	186.548	---	---	---	5.507	---	---	---	
5/16/2018	12:40:31	2470.00		169.97	---	---	---	19.206	---	---	---	1022.64	26.493	19.206	---	---	24.649	---	---	---	186.561	---	---	---	5.530	---	---	---	
5/16/2018	12:40:32	2471.00		169.95	---	---	---	19.204	---	---	---	1022.64	26.493	19.204	---	---	24.650	---	---	---	186.514	---	---	---	5.513	---	---	---	
5/16/2018	12:40:33	2472.00		169.97	---	---	---	19.193	---	---	---	1022.64	26.493	19.193	---	---	24.652	---	---	---	186.531	---	---	---	5.508	---	---	---	
5/16/2018	12:40:34	2473.00		170.08	---	---	---	19.184	---	---	---	1022.64	26.531	19.184	---	---	24.649	---	---	---	186.501	---	---	---	5.508	---	---	---	
5/16/2018	12:40:35	2474.00		170.14	---	---	---	19.184	---	---	---	1022.64	26.531	19.184	---	---	24.645	---	---	---	186.522	---	---	---	5.523	---	---	---	
5/16/2018	12:40:36	2475.00		169.99	---	---	---	19.206	---	---	---	1022.70	26.531	19.206	---	---	24.648	---	---	---	186.503	---	---	---	5.519	---	---	---	
5/16/2018	12:40:37	2476.00		170.20	---	---	---	19.184	---	---	---	1022.64	26.531	19.184	---	---	24.641	---	---	---	186.509	---	---	---	5.521	---	---	---	
5/16/2018	12:40:38	2477.00		170.19	---	---	---	19.174	---	---	---	1022.67	26.531	19.174	---	---	24.645	---	---	---	186.475	---	---	---	5.516	---	---	---	
5/16/2018	12:40:39	2478.00		170.04	---	---	---	19.185	---	---	---	1022.70	26.531	19.185	---	---	24.650	---	---	---	186.524	---	---	---	5.523	---	---	---	
5/16/2018	12:40:40	2479.00		169.96	---	---	---	19.163	---	---	---	1022.61	26.531	19.163	---	---	24.663	---	---	---	186.595	---	---	---	5.523	---	---	---	
5/16/2018	12:40:41	2480.00		170.24	---	---	---	19.173	---	---	---	1022.67	26.493	19.173	---	---	24.642	---	---	---	186.479	---	---	---	5.510	---	---	---	
5/16/2018	12:40:42	2481.00		170.23	---	---	---	19.163	---	---	---	1022.67	26.531	19.163	---	---	24.645	---	---	---	186.533	---	---	---	5.521	---	---	---	
5/16/2018	12:40:43	2482.00		170.13	---	---	---	19.164	---	---	---	1022.70	26.493	19.164	---	---	24.652	---	---	---	186.462	---	---	---	5.508	---	---	---	
5/16/2018	12:40:44	2483.00		170.24	---	---	---	19.163	---	---	---	1022.76	26.493	19.163	---	---	24.645	---	---	---	186.511	---	---	---	5.522	---	---	---	
5/16/2018	12:40:45	2484.00		170.13	---	---	---	19.174	---	---	---	1022.64	26.531	19.174	---	---	24.649	---	---	---	186.526	---	---	---	5.525	---	---	---	
5/16/2018	12:40:46	2485.00		170.09	---	---	---	19.172	---	---	---	1022.73	26.531	19.172	---	---	24.652	---	---	---	186.483	---	---	---	5.533	---	---	---	
5/16/2018	12:40:47	2486.00		170.09	---	---	---	19.186	---	---	---	1022.70	26.531	19.186	---	---	24.648	---	---	---	186.542	---	---	---	5.524	---	---	---	
5/16/2018	12:40:48	2487.00		170.06	---	---	---	19.174	---	---	---	1022.64	26.531	19.174	---	---	24.652	---	---	---	186.486	---	---	---	5.526	---	---	---	
5/16/2018	12:40:49	2488.00		170.32	---	---	---	19.153	---	---	---	1022.64	26.531	19.153	---	---	24.642	---	---	---	186.498	---	---	---	5.530	---	---	---	
5/16/2018	12:40:50	2489.00		170.21	---	---	---	19.153	---	---	---	1022.64	26.531	19.153	---	---	24.649	---	---	---	186.455	---	---	---	5.536	---	---	---	
5/16/2018	12:40:51	2490.00		170.14	---	---	---	19.174	---	---	---	1022.67	26.531	19.174	---	---	24.648	---	---	---	186.529	---	---	---	5.534	---	---	---	
5/16/2018	12:40:52	2491.00		170.07	---	---	---	19.186	---	---	---	1022.67	26.531	19.186	---	---	24.649	---	---	---	186.460	---	---	---	5.515	---	---	---	
5/16/2018	12:40:53	2492.00		170.34	---	---	---	19.152	---	---	---	1022.73	26.531	19.152	---	---	24.642	---	---	---	186.488	---	---	---	5.514	---	---	---	
5/16/2018	12:40:54	2493.00		170.29	---	---	---	19.143	---	---	---	1022.67	26.531	19.143	---	---	24.648	---	---	---	186.473	---	---	---	5.533	---	---	---	
5/16/2018	12:40:55	2494.00		170.00	---	---	---	19.205	---	---	---	1022.76	26.531	19.205	---	---	24.648	---	---	---	186.486	---	---	---	5.515	---	---	---	
5/16/2018	12:40:56	2495.00		170.27	---	---	---	19.153	---	---	---	1022.73	26.531	19.153	---	---	24.645	---	---	---	186.490	---	---	---	5.525	---	---	---	
5/16/2018	12:40:57	2496.00		170.00	---	---	---	19.195	---	---	---	1022.67	26.531	19.195	---	---	24.650	---	---	---	186.436	---	---	---	5.528	---	---	---	
5/16/2018	12:40:58	2497.00		170.01	---	---	---	19.195	---	---	---	1022.67	26.531	19.195	---	---	24.649	---	---	---	186.546	---	---	---	5.520	---	---	---	
5/16/2018	12:40:59	2498.00		170.13	---	---	---	19.173	---	---	---	1022.70	26.531	19.173	---	---	24.649	---	---	---	186.483	---	---	---	5.532	---	---	---	
5/16/2018	12:41:00	2499.00		170.11	---	---	---	19.184	---	---	---	1022.70	26.531	19.184	---	---	24.646	---	---	---	186.516	---	---	---	5.537	---	---	---	
5/16/2018	12:41:01	2500.00		169.96	---	---	---	19.196	---	---	---	1022.67	26.531	19.196	---	---	24.652	---	---	---	186.453	---	---	---	5.516	---	---	---	
5/16/2018	12:41:02	2501.00		170.02	---	---	---	19.206	---	---	---	1022.67	26.531	19.206	---	---	24.645	---	---	---	186.507	---	---	---	5.506	---	---	---	
5/16/2018	12:41:03	2502.00		170.02	---	---	---	19.206	---	---	---	1022.67	26.531	19.206	---	---	24.645	---	---	---	186.486	---	---	---	5.529	---	---	---	
5/16/2018	12:41:04	2503.00		169.97	---	---	---	19.195	---	---	---	1022.70	26.531	19.195	---	---	24.652	---	---	---	186.505	---	---	---	5.525	---	---	---	
5/16/2018	12:41:05	2504.00		170.00	---	---	---	19.184	---	---	---	1022.64	26.531	19.184	---	---	24.653	---	---	---	186.453	---	---	---	5.506	---	---	---	
5/16/2018	12:41:06	2505.00		169.86	---	---	---	19.184	---	---	---	1022.64	26.531	19.184	---	---	24.663	---	---	---	186.526	---	---	---	5.525	---	---	---	
5/16/2018	12:41:07	2506.00		169.92	---	---	---	19.185	---	---	---	1022.67	26.493	19.185	---	---	24.659	---	---	---	186.503	---	---	---	5.526	---	---	---	
5/16/2018	12:41:08	2507.00		170.09	---	---	---	19.175	---	---	---	1022.67	26.531	19.175	---	---	24.650	---	---	---	186.518	---	---	---	5.524	---	---	---	
5/16/2018	12:41:09	2508.00		169.89	---	---	---	19.185	---	---	---	1022.58	26.531	19.185	---	---	24.660	---	---	---	186.587	---	---	---	5.510	---	---	---	
5/16/2018	12:41:10	2509.00		170.02	---	---	---	19.194	---	---	---	1022.64	26.493	19.194	---	---	24.649	---	---	---	186.500	---	---	---	5.510	---	---	---	
5/16/2018	12:41:11	2510.00		170.11	---	---	---	19.172	---	---	---	1022.64	26.493	19.172	---	---	24.650	---	---	---	186.529	---	---	---	5.508	---	---	---	
5/16/2018	12:41:12	2511.00		169.89	---	---	---	19.194	---	---	---	1022.64	26.531	19.194	---	---	24.658	---	---	---	186.492	---	---	---	5.517	---	---	---	
5/16/2018	12:41:13	2512.00		170.03	---	---	---	19.164	---	---	---	1022.64	26.531	19.164	---	---	24.658	---	---	---	186.466	---	---	---	5.525	---	---	---	
5/16/2018	12:41:14	2513.00		170.16	---	---	---	19.153	---	---	---	1022.64	26.493	19.153	---	---	24.652	---	---	---	186.535	---	---	---	5.523	---	---	---	
5/16/2018	12:41:15	2514.00		169.98	---	---	---	19.175	---	---	---	1022.67	26.493	19.175	---	---	24.658	---	---	---	186.488	---	---	---	5.509	---	---	---	
5/16/2018	12:41:16	2515.00		169.99	---	---	---	19.163	---	---	---	1022.73	26.493	19.163	---	---	24.660	---	---	---	186.511	---	---	---	5.531	---	---	---	
5/16/2018	12:41:17	2516.00		170.01	---	---	---	19.175	---	---	---	1022.64	26.493	19.175	---	---	24.656	---	---	---	186.535	---	---	---	5.529	---	---	---	
5/16/2018	12:41:18	2517.00		170.12	---	---	---	19.153	---	---	---	1022.61	26.493	19.153	---	---	24.656	---	---	---	186.490	---	---	---	5.523	---	---	---	
5/16/2018	12:41:19	2518.00		170.06	---	---	---	19.162	---	---	---	1022.67	26.493	19.162	---	---	24.656	---	---	---	186.513	---	---	---	5.506	---	---	---	
5/16/2018	12:41:20	2519.00		170.16	---	---	---	19.153	---	---	---	1022.64	26.493	19.153	---	---	24.652	---	---	---	186.490	---	---	---	5.513	---	---	---	
5/16/2018	12:41:21	2520.00		170.13	---	---	---	19.143	---	---	---	1022.61	26.493	19.143	---	---	24.658	---	---	---	186.503	---	---	---	5.524	---	---	---	
5/16/2018	12:41:22	2521.00		169.91	---	---	---	19.196	---	---	---	1022.67	26.493	19.196	---	---	24.656	---	---	---	186.505	---	---	---	5.513	---	---	---	
5/16/2018	12:41:23	2522.00		169.95	---	---	---	19.172	---	---	---	1022.61	26.493	19.172	---	---	24.660	---	---	---	186.563	---	---	---	5.506	---	---	---	
5/16/2018	12:41:24	2523.00		170.16	---	---	---	19.154	---	---	---	1022.64	26.493	19.154	---	---	24.652	---	---	---	186.567	---	---	---	5.516	---	---	---	
5/16/2018	12:41:25	2524.00		169.83	---	---	---	19.174	---	---	---	1022.67	26.493	19.174	---	---	24.667	---	---	---	186.598	---	---	---	5.509	---	---	---	
5/16/2018	12:41:26	2525.00		170.03	---	---	---	19.175	---	---	---	1022.61	26.493	19.175	---	---	24.655	---	---	---	186.539	---	---	---	5.522	---	---	---	
5/16/2018	12:41:27	2526.00		170.03	---	---	---	19.165	---	---	---	1022.61	26.493	19.165	---	---	24.658	---	---	---	186.578	---	---	---	5.525	---	---	---	
5/16/2018	12:41:28	2527.00		170.19	---	---	---	19.154	---	---	---	1022.70	26.493	19.154	---	---	24.650	---	---	---	186.529	---	---	---	5.504	---	---	---	
5/16/2018	12:41:29	2528.00		170.06	---	---	---	19.163	---	---	---	1022.58	26.493	19.163	---	---	24.656	---	---	---	186.509	---	---	---	5.504	---	---	---	
5/16/2018	12:41:30	2529.00		169.99	---	---	---	19.194	---	---	---	1022.73	26.493	19.194	---	---	24.652	---	---	---	186.554	---	---	---	5.519	---	---	---	
5/16/2018	12:41:31	2530.00		169.99	---	---	---	19.184	---	---	---	1022.73	26.493	19.184	---	---	24.655	---	---	---	186.498	---	---	---	5.510	---	---	---	
5/16/2018	12:41:32	2531.00		169.99	---	---	---	19.174	---	---	---	1022.67	26.493	19.174	---	---	24.658	---	---	---	186.505	---	---	---	5.513	---	---	---	
5/16/2018	12:41:33	2532.00		169.95	---	---	---	19.163	---	---	---	1022.64	26.493	19.163	---	---	24.663	---	---	---	186.565	---	---	---	5.522	---	---	---	
5/16/2018	12:41:34	2533.00		169.96	---	---	---	19.174	---	---	---	1022.67	26.493	19.174	---	---	24.659	---	---	---	186.587	---	---	---	5.511	---	---	---	
5/16/2018	12:41:35	2534.00		169.95	---	---	---	19.172	---	---	---	1022.67	26.493	19.172	---	---	24.660	---	---	---	186.526	---	---	---	5.520	---	---	---	
5/16/2018	12:41:36	2535.00		170.01	---	---	---	19.162	---	---	---	1022.67	26.493	19.162	---	---	24.659	---	---	---	186.516	---	---	---	5.507	---	---	---	
5/16/2018	12:41:37	2536.00		169.81	---	---	---	19.205	---	---	---	1022.64	26.493	19.205	---	---	24.659	---	---	---	186.591	---	---	---	5.511	---	---	---	
5/16/2018	12:41:38	2537.00		169.89	---	---	---	19.184	---	---	---	1022.64	26.493	19.184	---	---	24.660	---	---	---	186.574	---	---	---	5.506	---	---	---	
5/16/2018	12:41:39	2538.00		169.86	---	---	---	19.205	---	---	---	1022.55	26.493	19.205	---	---	24.656	---	---	---	186.554	---	---	---	5.513	---	---	---	
5/16/2018	12:41:40	2539.00		169.93	---	---	---	19.196	---	---	---	1022.67	26.493	19.196	---	---	24.655	---	---	---	186.537	---	---	---	5.521	---	---	---	
5/16/2018	12:41:41	2540.00		169.94	---	---	---	19.174	---	---	---	1022.67	26.455	19.174	---	---	24.660	---	---	---	186.526	---	---	---	5.521	---	---	---	
5/16/2018	12:41:42	2541.00		169.80	---	---	---	19.194	---	---	---	1022.67	26.455	19.194	---	---	24.663	---	---	---	186.490	---	---	---	5.510	---	---	---	
5/16/2018	12:41:43	2542.00		169.87	---	---	---	19.195	---	---	---	1022.64	26.455	19.195	---	---	24.659	---	---	---	186.475	---	---	---	5.526	---	---	---	
5/16/2018	12:41:44	2543.00		169.86	---	---	---	19.184	---	---	---	1022.67	26.455	19.184	---	---	24.663	---	---	---	186.494	---	---	---	5.506	---	---	---	
5/16/2018	12:41:45	2544.00		169.89	---	---	---	19.184	---	---	---	1022.61	26.455	19.184	---	---	24.660	---	---	---	186.561	---	---	---	5.516	---	---	---	
5/16/2018	12:41:46	2545.00		169.87	---	---	---	19.175	---	---	---	1022.55	26.455	19.175	---	---	24.665	---	---	---	186.557	---	---	---	5.521	---	---	---	
5/16/2018	12:41:47	2546.00		169.87	---	---	---	19.185	---	---	---	1022.64	26.455	19.185	---	---	24.662	---	---	---	186.602	---	---	---	5.511	---	---	---	
5/16/2018	12:41:48	2547.00		170.03	---	---	---	19.164	---	---	---	1022.67	26.493	19.164	---	---	24.658	---	---	---	186.567	---	---	---	5.525	---	---	---	
5/16/2018	12:41:49	2548.00		170.05	---	---	---	19.155	---	---	---	1022.64	26.493	19.155	---	---	24.659	---	---	---	186.552	---	---	---	5.516	---	---	---	
5/16/2018	12:41:50	2549.00		169.88	---	---	---	19.154	---	---	---	1022.64	26.455	19.154	---	---	24.670	---	---	---	186.600	---	---	---	5.511	---	---	---	
5/16/2018	12:41:51	2550.00		169.82	---	---	---	19.184	---	---	---	1022.70	26.455	19.184	---	---	24.666	---	---	---	186.559	---	---	---	5.520	---	---	---	
5/16/2018	12:41:52	2551.00		169.97	---	---	---	19.174	---	---	---	1022.73	26.455	19.174	---	---	24.659	---	---	---	186.505	---	---	---	5.514	---	---	---	
5/16/2018	12:41:53	2552.00		170.20	---	---	---	19.132	---	---	---	1022.64	26.455	19.132	---	---	24.656	---	---	---	186.516	---	---	---	5.517	---	---	---	
5/16/2018	12:41:54	2553.00		170.08	---	---	---	19.144	---	---	---	1022.64	26.455	19.144	---	---	24.660	---	---	---	186.494	---	---	---	5.524	---	---	---	
5/16/2018	12:41:55	2554.00		170.02	---	---	---	19.154	---	---	---	1022.67	26.455	19.154	---	---	24.662	---	---	---	186.514	---	---	---	5.516	---	---	---	
5/16/2018	12:41:56	2555.00		170.14	---	---	---	19.142	---	---	---	1022.64	26.455	19.142	---	---	24.658	---	---	---	186.542	---	---	---	5.509	---	---	---	
5/16/2018	12:41:57	2556.00		170.03	---	---	---	19.165	---	---	---	1022.64	26.455	19.165	---	---	24.658	---	---	---	186.550	---	---	---	5.517	---	---	---	
5/16/2018	12:41:58	2557.00		170.09	---	---	---	19.165	---	---	---	1022.58	26.455	19.165	---	---	24.653	---	---	---	186.552	---	---	---	5.505	---	---	---	
5/16/2018	12:41:59	2558.00		170.09	---	---	---	19.155	---	---	---	1022.55	26.455	19.155	---	---	24.656	---	---	---	186.557	---	---	---	5.523	---	---	---	
5/16/2018	12:42:00	2559.00		170.18	---	---	---	19.134	---	---	---	1022.55	26.455	19.134	---	---	24.658	---	---	---	186.554	---	---	---	5.509	---	---	---	
5/16/2018	12:42:01	2560.00		170.05	---	---	---	19.165	---	---	---	1022.61	26.493	19.165	---	---	24.656	---	---	---	186.533	---	---	---	5.530	---	---	---	
5/16/2018	12:42:02	2561.00		170.04	---	---	---	19.144	---	---	---	1022.61	26.493	19.144	---	---	24.663	---	---	---	186.522	---	---	---	5.517	---	---	---	
5/16/2018	12:42:03	2562.00		169.85	---	---	---	19.174	---	---	---	1022.61	26.493	19.174	---	---	24.666	---	---	---	186.595	---	---	---	5.527	---	---	---	
5/16/2018	12:42:04	2563.00		169.82	---	---	---	19.187	---	---	---	1022.67	26.493	19.187	---	---	24.665	---	---	---	186.479	---	---	---	5.513	---	---	---	
5/16/2018	12:42:05	2564.00		169.94	---	---	---	19.175	---	---	---	1022.76	26.455	19.175	---	---	24.660	---	---	---	186.522	---	---	---	5.524	---	---	---	
5/16/2018	12:42:06	2565.00		169.95	---	---	---	19.175	---	---	---	1022.70	26.493	19.175	---	---	24.659	---	---	---	186.554	---	---	---	5.519	---	---	---	
5/16/2018	12:42:07	2566.00		169.81	---	---	---	19.186	---	---	---	1022.67	26.493	19.186	---	---	24.666	---	---	---	186.544	---	---	---	5.524	---	---	---	
5/16/2018	12:42:08	2567.00		169.95	---	---	---	19.165	---	---	---	1022.67	26.493	19.165	---	---	24.663	---	---	---	186.589	---	---	---	5.505	---	---	---	
5/16/2018	12:42:09	2568.00		169.98	---	---	---	19.165	---	---	---	1022.76	26.493	19.165	---	---	24.660	---	---	---	186.572	---	---	---	5.517	---	---	---	
5/16/2018	12:42:10	2569.00		169.85	---	---	---	19.187	---	---	---	1022.61	26.493	19.187	---	---	24.663	---	---	---	186.578	---	---	---	5.520	---	---	---	
5/16/2018	12:42:11	2570.00		169.97	---	---	---	19.165	---	---	---	1022.67	26.493	19.165	---	---	24.662	---	---	---	186.557	---	---	---	5.519	---	---	---	
5/16/2018	12:42:12	2571.00		169.66	---	---	---	19.187	---	---	---	1022.61	26.455	19.187	---	---	24.674	---	---	---	186.604	---	---	---	5.522	---	---	---	
5/16/2018	12:42:13	2572.00		169.86	---	---	---	19.174	---	---	---	1022.67	26.493	19.174	---	---	24.666	---	---	---	186.606	---	---	---	5.513	---	---	---	
5/16/2018	12:42:14	2573.00		170.03	---	---	---	19.143	---	---	---	1022.64	26.455	19.143	---	---	24.665	---	---	---	186.593	---	---	---	5.515	---	---	---	
5/16/2018	12:42:15	2574.00		169.86	---	---	---	19.175	---	---	---	1022.67	26.493	19.175	---	---	24.666	---	---	---	186.503	---	---	---	5.505	---	---	---	
5/16/2018	12:42:16	2575.00		169.83	---	---	---	19.174	---	---	---	1022.70	26.493	19.174	---	---	24.667	---	---	---	186.546	---	---	---	5.521	---	---	---	
5/16/2018	12:42:17	2576.00		169.80	---	---	---	19.184	---	---	---	1022.73	26.493	19.184	---	---	24.666	---	---	---	186.529	---	---	---	5.523	---	---	---	
5/16/2018	12:42:18	2577.00		169.85	---	---	---	19.174	---	---	---	1022.61	26.493	19.174	---	---	24.666	---	---	---	186.593	---	---	---	5.521	---	---	---	
5/16/2018	12:42:19	2578.00		169.89	---	---	---	19.175	---	---	---	1022.70	26.493	19.175	---	---	24.663	---	---	---	186.582	---	---	---	5.515	---	---	---	
5/16/2018	12:42:20	2579.00		169.84	---	---	---	19.175	---	---	---	1022.61	26.493	19.175	---	---	24.666	---	---	---	186.533	---	---	---	5.519	---	---	---	
5/16/2018	12:42:21	2580.00		169.76	---	---	---	19.185	---	---	---	1022.64	26.493	19.185	---	---	24.669	---	---	---	186.552	---	---	---	5.526	---	---	---	
5/16/2018	12:42:22	2581.00		169.83	---	---	---	19.165	---	---	---	1022.58	26.493	19.165	---	---	24.670	---	---	---	186.585	---	---	---	5.522	---	---	---	
5/16/2018	12:42:23	2582.00		169.89	---	---	---	19.174	---	---	---	1022.70	26.493	19.174	---	---	24.663	---	---	---	186.563	---	---	---	5.513	---	---	---	
5/16/2018	12:42:24	2583.00		169.95	---	---	---	19.163	---	---	---	1022.67	26.493	19.163	---	---	24.663	---	---	---	186.570	---	---	---	5.529	---	---	---	
5/16/2018	12:42:25	2584.00		169.79	---	---	---	19.196	---	---	---	1022.67	26.493	19.196	---	---	24.663	---	---	---	186.598	---	---	---	5.533	---	---	---	
5/16/2018	12:42:26	2585.00		169.79	---	---	---	19.153	---	---	---	1022.67	26.493	19.153	---	---	24.677	---	---	---	186.617	---	---	---	5.508	---	---	---	
5/16/2018	12:42:27	2586.00		169.97	---	---	---	19.145	---	---	---	1022.64	26.493	19.145	---	---	24.667	---	---	---	186.524	---	---	---	5.518	---	---	---	
5/16/2018	12:42:28	2587.00		169.81	---	---	---	19.186	---	---	---	1022.67	26.493	19.186	---	---	24.666	---	---	---	186.569	---	---	---	5.517	---	---	---	
5/16/2018	12:42:29	2588.00		169.99	---	---	---	19.134	---	---	---	1022.67	26.493	19.134	---	---	24.670	---	---	---	186.570	---	---	---	5.508	---	---	---	
5/16/2018	12:42:30	2589.00		170.02	---	---	---	19.142	---	---	---	1022.64	26.493	19.142	---	---	24.666	---	---	---	186.626	---	---	---	5.527	---	---	---	
5/16/2018	12:42:31	2590.00		169.92	---	---	---	19.163	---	---	---	1022.73	26.493	19.163	---	---	24.666	---	---	---	186.595	---	---	---	5.524	---	---	---	
5/16/2018	12:42:32	2591.00		169.99	---	---	---	19.154	---	---	---	1022.61	26.493	19.154	---	---	24.663	---	---	---	186.625	---	---	---	5.512	---	---	---	
5/16/2018	12:42:33	2592.00		169.85	---	---	---	19.174	---	---	---	1022.67	26.493	19.174	---	---	24.666	---	---	---	186.582	---	---	---	5.510	---	---	---	
5/16/2018	12:42:34	2593.00		169.90	---	---	---	19.163	---	---	---	1022.61	26.493	19.163	---	---	24.666	---	---	---	186.572	---	---	---	5.506	---	---	---	
5/16/2018	12:42:35	2594.00		169.78	---	---	---	19.185	---	---	---	1022.58	26.493	19.185	---	---	24.667	---	---	---	186.574	---	---	---	5.501	---	---	---	
5/16/2018	12:42:36	2595.00		170.07	---	---	---	19.133	---	---	---	1022.67	26.493	19.133	---	---	24.665	---	---	---	186.615	---	---	---	5.501	---	---	---	
5/16/2018	12:42:37	2596.00		169.88	---	---	---	19.164	---	---	---	1022.67	26.493	19.164	---	---	24.667	---	---	---	186.619	---	---	---	5.503	---	---	---	
5/16/2018	12:42:38	2597.00		169.88	---	---	---	19.155	---	---	---	1022.61	26.493	19.155	---	---	24.670	---	---	---	186.539	---	---	---	5.505	---	---	---	
